//Scripts must contain 6 fields with a | character between them
1) messageBox containing the record to be checked
2) check type (contains, match, startsWith, endsWith, contains, startsAndEndsWith (in which case the string must also contain a # to indicate the break) or nothing)
3) value to be looked for in the messageBox
4) action to be taken (playVideo, playAudio, log)
5) Path to the data file required for the action (relative to main folder configured in #####) - paths can use either \ or / characters.

//Testing
//tb_Message1|contains|low|playAudio|Data\Audio\Flyby.wav|
tb_Message1|startsAndEndsWith|You destroyed 8 of the enemies, #...|playAudio|Data/Voice/Debriefing/deb0933.wav|
tb_Message1|startsAndEndsWith|You destroyed 9 of the enemies, #...|playAudio|Data/Voice/Debriefing/deb0934.wav|
tb_Message1|startsAndEndsWith|The log shows you bagged nobody, #...|playAudio|Data/Voice/Debriefing/deb0935.wav|
tb_Message1|match|...and as expected, Iceman tagged 1.|playAudio|Data/Voice/Debriefing/deb0936.wav|
tb_Message1|match|...and as expected, Iceman tagged 2.|playAudio|Data/Voice/Debriefing/deb0937.wav|
tb_Message1|match|...and as expected, Iceman tagged 3.|playAudio|Data/Voice/Debriefing/deb0938.wav|
tb_Message1|match|...and as expected, Iceman tagged 4.|playAudio|Data/Voice/Debriefing/deb0939.wav|
tb_Message1|match|...and as expected, Iceman tagged 5.|playAudio|Data/Voice/Debriefing/deb0940.wav|
tb_Message1|match|...and as expected, Iceman tagged 6.|playAudio|Data/Voice/Debriefing/deb0941.wav|
tb_Message1|match|...and as expected, Iceman tagged 7.|playAudio|Data/Voice/Debriefing/deb0942.wav|
tb_Message1|match|...and as expected, Iceman tagged 8.|playAudio|Data/Voice/Debriefing/deb0943.wav|
tb_Message1|match|...and as expected, Iceman tagged 9.|playAudio|Data/Voice/Debriefing/deb0944.wav|
tb_Message1|match|...and suprisingly, no kills for Iceman.|playAudio|Data/Voice/Debriefing/deb0945.wav|
tb_Message1|match|The recorder also shows you downed a Kilrathi supply ship. Good work.|playAudio|Data/Voice/Debriefing/deb0946.wav|
tb_Message1|startsAndEndsWith|You blew a chance to kill a Kilrathi supply ship. That may cost us, #.|playAudio|Data/Voice/Debriefing/deb0947.wav|
tb_Message1|match|And sadly, Iceman didn't make it back.|playAudio|Data/Voice/Debriefing/deb0948.wav|
tb_Message1|match|And you shot down Dakhath Deathstroke.|playAudio|Data/Voice/Debriefing/deb0949.wav|
tb_Message1|startsAndEndsWith|Everything else aside #, that was excellent work.|playAudio|Data/Voice/Debriefing/deb0950.wav|
tb_Message1|match|Report to my office after your shift, 2ND LT... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb0951.wav|
tb_Message1|match|Report to my office after your shift, 1ST LT... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb0952.wav|
tb_Message1|match|Report to my office after your shift, CAPTAIN... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb0953.wav|
tb_Message1|match|Report to my office after your shift, MAJOR... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb0954.wav|
tb_Message1|match|Report to my office after your shift, LT. COL... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb0955.wav|
tb_Message1|match|Report to my office after your shift, COL... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb0956.wav|
tb_Message1|match|That is all. Dismissed.|playAudio|Data/Voice/Debriefing/deb0957.wav|

tb_Message1|match|Good work, 2ND LT.|playAudio|Data/Voice/Debriefing/deb0959.wav|
tb_Message1|match|Good work, 1ST LT.|playAudio|Data/Voice/Debriefing/deb0960.wav|
tb_Message1|match|Good work, CAPTAIN.|playAudio|Data/Voice/Debriefing/deb0961.wav|
tb_Message1|match|Good work, MAJOR.|playAudio|Data/Voice/Debriefing/deb0962.wav|
tb_Message1|match|Good work, LT. COL.|playAudio|Data/Voice/Debriefing/deb0963.wav|
tb_Message1|match|Good work, COL.|playAudio|Data/Voice/Debriefing/deb0964.wav|
tb_Message1|match|You too, Iceman. You both did your job well.|playAudio|Data/Voice/Debriefing/deb0965.wav|
tb_Message1|match|No problem.|playAudio|Data/Voice/Iceman/deb0966.wav|
tb_Message1|match|The destroyer never stood a chance, sir.|playAudio|Data/Voice/Player/deb0967.wav|
tb_Message1|match|Even though they had us outnumbered and outgunned.|playAudio|Data/Voice/Player/deb0968.wav|
tb_Message1|startsAndEndsWith|Couldn't take her out, eh, #?|playAudio|Data/Voice/Debriefing/deb0969.wav|
tb_Message1|match|No, sir. I'm sorry.|playAudio|Data/Voice/Player/deb0970.wav|
tb_Message1|startsAndEndsWith|That costs us, #. We can't afford to risk another crack at her.|playAudio|Data/Voice/Debriefing/deb0971.wav|
tb_Message1|match|If we can't reestablish a position of strength soon...|playAudio|Data/Voice/Debriefing/deb0972.wav|
tb_Message1|match|...we just might lose this system.|playAudio|Data/Voice/Debriefing/deb0973.wav|
tb_Message1|match|Let's go over your mission log...|playAudio|Data/Voice/Debriefing/deb0974.wav|
tb_Message1|startsAndEndsWith|Report shows 1 Kilrathi for you, #...|playAudio|Data/Voice/Debriefing/deb0975.wav|
tb_Message1|startsAndEndsWith|Report shows 2 Kilrathi for you, #...|playAudio|Data/Voice/Debriefing/deb0976.wav|
tb_Message1|startsAndEndsWith|Report shows 3 Kilrathi for you, #...|playAudio|Data/Voice/Debriefing/deb0977.wav|
tb_Message1|startsAndEndsWith|Report shows 4 Kilrathi for you, #...|playAudio|Data/Voice/Debriefing/deb0978.wav|
tb_Message1|startsAndEndsWith|Report shows 5 Kilrathi for you, #...|playAudio|Data/Voice/Debriefing/deb0979.wav|
tb_Message1|startsAndEndsWith|Report shows 6 Kilrathi for you, #...|playAudio|Data/Voice/Debriefing/deb0980.wav|
tb_Message1|startsAndEndsWith|Report shows 7 Kilrathi for you, #...|playAudio|Data/Voice/Debriefing/deb0981.wav|
tb_Message1|startsAndEndsWith|Report shows 8 Kilrathi for you, #...|playAudio|Data/Voice/Debriefing/deb0982.wav|
tb_Message1|startsAndEndsWith|Report shows 9 Kilrathi for you, #...|playAudio|Data/Voice/Debriefing/deb0983.wav|
tb_Message1|startsAndEndsWith|Report shows 10 Kilrathi for you, #...|playAudio|Data/Voice/Debriefing/deb0984.wav|
tb_Message1|startsAndEndsWith|Report shows no kills for you, #...|playAudio|Data/Voice/Debriefing/deb0985.wav|
tb_Message1|match|and 1 for Iceman.|playAudio|Data/Voice/Debriefing/deb0986.wav|
tb_Message1|match|and 2 for Iceman.|playAudio|Data/Voice/Debriefing/deb0987.wav|
tb_Message1|match|and 3 for Iceman.|playAudio|Data/Voice/Debriefing/deb0988.wav|
tb_Message1|match|and 4 for Iceman.|playAudio|Data/Voice/Debriefing/deb0989.wav|
tb_Message1|match|and 5 for Iceman.|playAudio|Data/Voice/Debriefing/deb0990.wav|
tb_Message1|match|and 6 for Iceman.|playAudio|Data/Voice/Debriefing/deb0991.wav|
tb_Message1|match|and 7 for Iceman.|playAudio|Data/Voice/Debriefing/deb0992.wav|
tb_Message1|match|and 8 for Iceman.|playAudio|Data/Voice/Debriefing/deb0993.wav|
tb_Message1|match|and 9 for Iceman.|playAudio|Data/Voice/Debriefing/deb0994.wav|
tb_Message1|match|and 10 for Iceman.|playAudio|Data/Voice/Debriefing/deb0995.wav|
tb_Message1|match|and none for Iceman.|playAudio|Data/Voice/Debriefing/deb0996.wav|
tb_Message1|match|And we've lost Iceman.|playAudio|Data/Voice/Debriefing/deb0997.wav|
tb_Message1|match|Again, good job on taking out the Ralari.|playAudio|Data/Voice/Debriefing/deb0998.wav|
tb_Message1|startsAndEndsWith|And #... come to my office after you've finished your shift.|playAudio|Data/Voice/Debriefing/deb0999.wav|
tb_Message1|match|That's all. Dismissed.|playAudio|Data/Voice/Debriefing/deb1000.wav|

tb_Message1|startsAndEndsWith|Let's have that report, 2ND LT. #.|playAudio|Data/Voice/Debriefing/deb1002.wav|
tb_Message1|startsAndEndsWith|Let's have that report, 1ST LT. #.|playAudio|Data/Voice/Debriefing/deb1003.wav|
tb_Message1|startsAndEndsWith|Let's have that report, CAPTAIN #.|playAudio|Data/Voice/Debriefing/deb1004.wav|
tb_Message1|startsAndEndsWith|Let's have that report, MAJOR #.|playAudio|Data/Voice/Debriefing/deb1005.wav|
tb_Message1|startsAndEndsWith|Let's have that report, LT. COL. #.|playAudio|Data/Voice/Debriefing/deb1006.wav|
tb_Message1|startsAndEndsWith|Let's have that report, COL. #.|playAudio|Data/Voice/Debriefing/deb1007.wav|
tb_Message1|match|Yes sir. We couldn't get too close... just near enough to ID her class.|playAudio|Data/Voice/Player/deb1008.wav|
tb_Message1|match|Yes sir. I couldn't get too close... just near enough to ID her class.|Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/deb1009.wav|
tb_Message1|match|Based on your sighting, what is she?|playAudio|Data/Voice/Debriefing/deb1010.wav|
tb_Message1|match|Definitely a Fralthi-class cruiser. The situation was too hot to risk a close pass.|playAudio|Data/Voice/Player/deb1011.wav|
tb_Message1|startsAndEndsWith|Very well, #. Now we'll begin assembling a strike force.|playAudio|Data/Voice/Debriefing/deb1012.wav|
tb_Message1|match|I'd like to play a part in that sir.|playAudio|Data/Voice/Player/deb1013.wav|
tb_Message1|match|No, you've done your job.|playAudio|Data/Voice/Debriefing/deb1014.wav|
tb_Message1|match|Yes sir. We were able to get a close look... she's definitely a Fralthi-class cruiser.|playAudio|Data/Voice/Player/deb1015.wav|
tb_Message1|match|Yes sir. I was able to get a close look... she's definitely a Fralthi-class cruiser.|Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/deb1016.wav|
tb_Message1|match|'Bout as big as the 'Claw, and easily faster.|playAudio|Data/Voice/Player/deb1017.wav|
tb_Message1|match|Good work. We've already got a strike team on stand by, ready to engage her.|playAudio|Data/Voice/Debriefing/deb1018.wav|
tb_Message1|match|You've got a lot of nerve coming back to this ship, Mister.|Load|Audio|[Audio.Buffer]|48000|Data/Voice/Debriefing/deb1019.wav|
tb_Message1|match|When I give you an assignment, I intend for you to carry it out.|playAudio|Data/Voice/Debriefing/deb1020.wav|
tb_Message1|match|Without any data on that bogie, we're withdrawing from the system.|playAudio|Data/Voice/Debriefing/deb1021.wav|
tb_Message1|match|If we weren't strapped for pilots, I'd ship you back to Proxima!|playAudio|Data/Voice/Debriefing/deb1022.wav|
tb_Message1|match|Were you able to bag any of the enemy?|playAudio|Data/Voice/Debriefing/deb1023.wav|
tb_Message1|match|No sir. I wasn't.|playAudio|Data/Voice/Player/deb1024.wav|
tb_Message1|match|Yes sir. I got 1 of the hairballs.|playAudio|Data/Voice/Player/deb1025.wav|
tb_Message1|match|Yes sir. I got 2 of the hairballs.|playAudio|Data/Voice/Player/deb1026.wav|
tb_Message1|match|Yes sir. I got 3 of the hairballs.|playAudio|Data/Voice/Player/deb1027.wav|
tb_Message1|match|Yes sir. I got 4 of the hairballs.|playAudio|Data/Voice/Player/deb1028.wav|
tb_Message1|match|Yes sir. I got 5 of the hairballs.|playAudio|Data/Voice/Player/deb1029.wav|
tb_Message1|match|Yes sir. I got 6 of the hairballs.|playAudio|Data/Voice/Player/deb1030.wav|
tb_Message1|match|Yes sir. I got 7 of the hairballs.|playAudio|Data/Voice/Player/deb1031.wav|
tb_Message1|match|Yes sir. I got 8 of the hairballs.|playAudio|Data/Voice/Player/deb1032.wav|
tb_Message1|match|Yes sir. I got 9 of the hairballs.|playAudio|Data/Voice/Player/deb1033.wav|
tb_Message1|match|And you, Iceman. How many did you get?|playAudio|Data/Voice/Debriefing/deb1036.wav|
tb_Message1|match|None sir.|playAudio|Data/Voice/Iceman/deb1037.wav|
tb_Message1|match|I killed 1, sir.|playAudio|Data/Voice/Iceman/deb1038.wav|
tb_Message1|match|I killed 2, sir.|playAudio|Data/Voice/Iceman/deb1039.wav|
tb_Message1|match|I killed 3, sir.|playAudio|Data/Voice/Iceman/deb1040.wav|
tb_Message1|match|I killed 4, sir.|playAudio|Data/Voice/Iceman/deb1041.wav|
tb_Message1|match|I killed 5, sir.|playAudio|Data/Voice/Iceman/deb1042.wav|
tb_Message1|match|I killed 6, sir.|playAudio|Data/Voice/Iceman/deb1043.wav|
tb_Message1|match|I killed 7, sir.|playAudio|Data/Voice/Iceman/deb1044.wav|
tb_Message1|match|I killed 8, sir.|playAudio|Data/Voice/Iceman/deb1045.wav|
tb_Message1|match|I killed 9, sir.|playAudio|Data/Voice/Iceman/deb1046.wav|
tb_Message1|startsAndEndsWith|Very well. #, report to my office in one hour.|playAudio|Data/Voice/Debriefing/deb1047.wav|
tb_Message1|match|That's all. Dismissed.|playAudio|Data/Voice/Debriefing/deb1048.wav|
tb_Message1|match|Yes sir. We were able to get a close look... she WAS a Fralthi-class cruiser.|playAudio|Data/Voice/Player/deb1049.wav|
tb_Message1|match|Yes sir. I was able to get a close look... she WAS a Fralthi-class cruiser.|Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/deb1050.wav|
tb_Message1|match|'Bout as big as the 'Claw, and easily faster.|playAudio|Data/Voice/Player/deb1051.wav|
tb_Message1|startsAndEndsWith|I don't know how you managed it #...|playAudio|Data/Voice/Debriefing/deb1052.wav|
tb_Message1|match|...taking out that Fralthi will certainly shake up the Kilrathi command.|playAudio|Data/Voice/Debriefing/deb1053.wav|
tb_Message1|match|Let's go over your mission log...|playAudio|Data/Voice/Debriefing/deb1054.wav|

tb_Message1|startsAndEndsWith|Glad to see you back aboard, #.|
Num|[Num.Mission]|CheckTypes.match|1|
tb_Message1|match|I see you made it back... somehow.|
Num|[Num.Mission]|CheckTypes.match|1|
tb_Message1|match|Welcome back, 2ND LT. What's the status of Drayman Alpha?|
Num|[Num.Mission]|CheckTypes.match|2|
tb_Message1|match|Welcome back, 1ST LT. What's the status of Drayman Alpha?|
Num|[Num.Mission]|CheckTypes.match|2|
tb_Message1|match|Welcome back, CAPTAIN. What's the status of Drayman Alpha?|
Num|[Num.Mission]|CheckTypes.match|2|
tb_Message1|match|Welcome back, MAJOR. What's the status of Drayman Alpha?|
Num|[Num.Mission]|CheckTypes.match|2|
tb_Message1|match|Welcome back, LT. COL. What's the status of Drayman Alpha?|
Num|[Num.Mission]|CheckTypes.match|2|
tb_Message1|match|Welcome back, COL. What's the status of Drayman Alpha?|
Num|[Num.Mission]|CheckTypes.match|2|
tb_Message1|startsAndEndsWith|I'm glad you made it back in time to assist, #. I wondered if there would be a ship for you to come back to.|
Num|[Num.Mission]|CheckTypes.match|3|
tb_Message1|match|I'm glad you both made it back in time to assist. I wondered if there would be a ship for you to come back to.|
Num|[Num.Mission]|CheckTypes.match|3|



tb_Message1|startsAndEndsWith|Glad to see you back aboard, #.|playAudio|Data/Voice/Debriefing/deb1056.wav|
tb_Message1|startsAndEndsWith|# did a job out there.|playAudio|Data/Voice/Bossman/deb1057.wav|
tb_Message1|match|You both did well, as I expected you would. Good work.|playAudio|Data/Voice/Debriefing/deb1058.wav|
tb_Message1|match|Too bad about Bossman. At least he took a few furballs with him.|playAudio|Data/Voice/Debriefing/deb1059.wav|
tb_Message1|match|Too bad about Bossman. I wish he'd taken some furballs with him.|playAudio|Data/Voice/Debriefing/deb1060.wav|
tb_Message1|match|I see you made it back... somehow.|playAudio|Data/Voice/Debriefing/deb1061.wav|
tb_Message1|match|You flew like you slept through your flight training!|playAudio|Data/Voice/Debriefing/deb1062.wav|
tb_Message1|match|I'll be watching you both. Slip again and you won't see the flight deck soon.|playAudio|Data/Voice/Debriefing/deb1063.wav|
tb_Message1|match|Remember, if you lose the edge out there, you'll be the next pilot we seal in a box.|playAudio|Data/Voice/Debriefing/deb1064.wav|
tb_Message1|match|Let's review the mission report.|playAudio|Data/Voice/Debriefing/deb1065.wav|
tb_Message1|startsAndEndsWith|You destroyed 1 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1066.wav|
tb_Message1|startsAndEndsWith|You destroyed 2 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1067.wav|
tb_Message1|startsAndEndsWith|You destroyed 3 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1068.wav|
tb_Message1|startsAndEndsWith|You destroyed 4 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1069.wav|
tb_Message1|startsAndEndsWith|You destroyed 5 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1070.wav|
tb_Message1|startsAndEndsWith|You destroyed 6 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1071.wav|
tb_Message1|startsAndEndsWith|You destroyed 7 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1072.wav|
tb_Message1|startsAndEndsWith|You destroyed 8 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1073.wav|
tb_Message1|startsAndEndsWith|You destroyed 9 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1074.wav|
tb_Message1|startsAndEndsWith|You destroyed 10 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1075.wav|
tb_Message1|startsAndEndsWith|You destroyed 11 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1076.wav|
tb_Message1|startsAndEndsWith|You destroyed 12 of the enemy, #...|playAudio|Data/Voice/Debriefing/deb1077.wav|
tb_Message1|startsAndEndsWith|The log shows you bagged nobody, #...|playAudio|Data/Voice/Debriefing/deb1078.wav|
tb_Message1|match|as expected, Bossman tagged 1.|playAudio|Data/Voice/Debriefing/deb1079.wav|
tb_Message1|match|as expected, Bossman tagged 2.|playAudio|Data/Voice/Debriefing/deb1080.wav|
tb_Message1|match|as expected, Bossman tagged 3.|playAudio|Data/Voice/Debriefing/deb1081.wav|
tb_Message1|match|as expected, Bossman tagged 4.|playAudio|Data/Voice/Debriefing/deb1082.wav|
tb_Message1|match|as expected, Bossman tagged 5.|playAudio|Data/Voice/Debriefing/deb1083.wav|
tb_Message1|match|as expected, Bossman tagged 6.|playAudio|Data/Voice/Debriefing/deb1084.wav|
tb_Message1|match|as expected, Bossman tagged 7.|playAudio|Data/Voice/Debriefing/deb1085.wav|
tb_Message1|match|as expected, Bossman tagged 8.|playAudio|Data/Voice/Debriefing/deb1086.wav|
tb_Message1|match|as expected, Bossman tagged 9.|playAudio|Data/Voice/Debriefing/deb1087.wav|
tb_Message1|match|as expected, Bossman tagged 10.|playAudio|Data/Voice/Debriefing/deb1088.wav|
tb_Message1|match|as expected, Bossman tagged 11.|playAudio|Data/Voice/Debriefing/deb1089.wav|
tb_Message1|match|as expected, Bossman tagged 12.|playAudio|Data/Voice/Debriefing/deb1090.wav|
tb_Message1|match|and suprisingly, no kills for Bossman.|playAudio|Data/Voice/Debriefing/deb1091.wav|
tb_Message1|match|Good job taking a Ralari out.|playAudio|Data/Voice/Debriefing/deb1092.wav|
tb_Message1|match|And you shot down Dakhath Deathstroke. My Congratulations.|playAudio|Data/Voice/Debriefing/deb1093.wav|
tb_Message1|match|The log also shows you downed a two Kilrathi supply ships. Good work.|playAudio|Data/Voice/Debriefing/deb1094.wav|
tb_Message1|match|You blew a chance to kill two Kilrathi supply ships. That may cost us down the line.|playAudio|Data/Voice/Debriefing/deb1095.wav|
tb_Message1|match|And sadly, Bossman didn't make it back.|playAudio|Data/Voice/Debriefing/deb1096.wav|
tb_Message1|match|Report to my office after your shift, 2ND LT... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb1097.wav|
tb_Message1|match|Report to my office after your shift, 1ST LT... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb1098.wav|
tb_Message1|match|Report to my office after your shift, CAPTAIN... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb1099.wav|
tb_Message1|match|Report to my office after your shift, MAJOR... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb1100.wav|
tb_Message1|match|Report to my office after your shift, LT. COL... we have some business to discuss.|playAudio|Data/Voice/Debriefing/deb1101.wav|
